Season,TeamA,TeamB,WinProbability
2024,1400,1395,0.89505225
2024,1400,1161,0.7997559
2024,1400,1438,0.7997559
2024,1400,1332,0.8385011
2024,1400,1270,0.79968643
2024,1400,1359,0.7608431
2024,1400,1103,0.7936918
2024,1400,1389,0.5616634
2024,1400,1212,0.6061003
2024,1400,1286,0.6061003
2024,1400,1222,0.8553772
2024,1400,1266,0.90580946
2024,1400,1246,0.91560227
2024,1400,1181,0.8425857
2024,1400,1458,0.89475757
2024,1400,1403,0.891882
2024,1400,1196,0.8602089
2024,1400,1304,0.90622115
2024,1400,1401,0.89505225
2024,1400,1129,0.7997559
2024,1400,1160,0.7997559
2024,1400,1301,0.8385011
2024,1400,1241,0.79968643
2024,1400,1436,0.7608431
2024,1400,1324,0.7936918
2024,1400,1443,0.5616634
2024,1400,1255,0.6061003
2024,1429,1395,0.90622115
2024,1429,1161,0.89505225
2024,1429,1438,0.89505225
2024,1429,1332,0.7997559
2024,1429,1270,0.8385011
2024,1429,1359,0.79968643
2024,1429,1103,0.7608431
2024,1429,1389,0.7936918
2024,1429,1212,0.5616634
2024,1429,1286,0.5616634
2024,1429,1222,0.87110114
2024,1429,1266,0.8553772
2024,1429,1246,0.90580946
2024,1429,1181,0.91560227
2024,1429,1458,0.8425857
2024,1429,1403,0.89475757
2024,1429,1196,0.891882
2024,1429,1304,0.8602089
2024,1429,1401,0.90622115
2024,1429,1129,0.89505225
2024,1429,1160,0.89505225
2024,1429,1301,0.7997559
2024,1429,1241,0.8385011
2024,1429,1436,0.79968643
2024,1429,1324,0.7608431
2024,1429,1443,0.7936918
2024,1429,1255,0.5616634
2024,1395,1161,0.90622115
2024,1395,1438,0.90622115
2024,1395,1332,0.89505225
2024,1395,1270,0.7997559
2024,1395,1359,0.8385011
2024,1395,1103,0.79968643
2024,1395,1389,0.7608431
2024,1395,1212,0.7936918
2024,1395,1286,0.7936918
2024,1395,1222,0.850193
2024,1395,1266,0.87110114
2024,1395,1246,0.8553772
2024,1395,1181,0.90580946
2024,1395,1458,0.91560227
2024,1395,1403,0.8425857
2024,1395,1196,0.89475757
2024,1395,1304,0.891882
2024,1395,1401,0.8602089
2024,1395,1129,0.90622115
2024,1395,1160,0.90622115
2024,1395,1301,0.89505225
2024,1395,1241,0.7997559
2024,1395,1436,0.8385011
2024,1395,1324,0.79968643
2024,1395,1443,0.7608431
2024,1395,1255,0.7936918
2024,1161,1438,0.8602089
2024,1161,1332,0.90622115
2024,1161,1270,0.89505225
2024,1161,1359,0.7997559
2024,1161,1103,0.8385011
2024,1161,1389,0.79968643
2024,1161,1212,0.7608431
2024,1161,1286,0.7608431
2024,1161,1222,0.8883
2024,1161,1266,0.850193
2024,1161,1246,0.87110114
2024,1161,1181,0.8553772
2024,1161,1458,0.90580946
2024,1161,1403,0.91560227
2024,1161,1196,0.8425857
2024,1161,1304,0.89475757
2024,1161,1401,0.891882
2024,1161,1129,0.8602089
2024,1161,1160,0.8602089
2024,1161,1301,0.90622115
2024,1161,1241,0.89505225
2024,1161,1436,0.7997559
2024,1161,1324,0.8385011
2024,1161,1443,0.79968643
2024,1161,1255,0.7608431
2024,1438,1332,0.90622115
2024,1438,1270,0.89505225
2024,1438,1359,0.7997559
2024,1438,1103,0.8385011
2024,1438,1389,0.79968643
2024,1438,1212,0.7608431
2024,1438,1286,0.7608431
2024,1438,1222,0.8883
2024,1438,1266,0.850193
2024,1438,1246,0.87110114
2024,1438,1181,0.8553772
2024,1438,1458,0.90580946
2024,1438,1403,0.91560227
2024,1438,1196,0.8425857
2024,1438,1304,0.89475757
2024,1438,1401,0.891882
2024,1438,1129,0.8602089
2024,1438,1160,0.8602089
2024,1438,1301,0.90622115
2024,1438,1241,0.89505225
2024,1438,1436,0.7997559
2024,1438,1324,0.8385011
2024,1438,1443,0.79968643
2024,1438,1255,0.7608431
2024,1332,1270,0.90622115
2024,1332,1359,0.89505225
2024,1332,1103,0.7997559
2024,1332,1389,0.8385011
2024,1332,1212,0.79968643
2024,1332,1286,0.79968643
2024,1332,1222,0.93775433
2024,1332,1266,0.8883
2024,1332,1246,0.850193
2024,1332,1181,0.87110114
2024,1332,1458,0.8553772
2024,1332,1403,0.90580946
2024,1332,1196,0.91560227
2024,1332,1304,0.8425857
2024,1332,1401,0.89475757
2024,1332,1129,0.891882
2024,1332,1160,0.891882
2024,1332,1301,0.8602089
2024,1332,1241,0.90622115
2024,1332,1436,0.89505225
2024,1332,1324,0.7997559
2024,1332,1443,0.8385011
2024,1332,1255,0.79968643
2024,1270,1359,0.90622115
2024,1270,1103,0.89505225
2024,1270,1389,0.7997559
2024,1270,1212,0.8385011
2024,1270,1286,0.8385011
2024,1270,1222,0.53945696
2024,1270,1266,0.93775433
2024,1270,1246,0.8883
2024,1270,1181,0.850193
2024,1270,1458,0.87110114
2024,1270,1403,0.8553772
2024,1270,1196,0.90580946
2024,1270,1304,0.91560227
2024,1270,1401,0.8425857
2024,1270,1129,0.89475757
2024,1270,1160,0.89475757
2024,1270,1301,0.891882
2024,1270,1241,0.8602089
2024,1270,1436,0.90622115
2024,1270,1324,0.89505225
2024,1270,1443,0.7997559
2024,1270,1255,0.8385011
2024,1359,1103,0.90622115
2024,1359,1389,0.89505225
2024,1359,1212,0.7997559
2024,1359,1286,0.7997559
2024,1359,1222,0.54235756
2024,1359,1266,0.53945696
2024,1359,1246,0.93775433
2024,1359,1181,0.8883
2024,1359,1458,0.850193
2024,1359,1403,0.87110114
2024,1359,1196,0.8553772
2024,1359,1304,0.90580946
2024,1359,1401,0.91560227
2024,1359,1129,0.8425857
2024,1359,1160,0.8425857
2024,1359,1301,0.89475757
2024,1359,1241,0.891882
2024,1359,1436,0.8602089
2024,1359,1324,0.90622115
2024,1359,1443,0.89505225
2024,1359,1255,0.7997559
2024,1103,1389,0.90622115
2024,1103,1212,0.89505225
2024,1103,1286,0.89505225
2024,1103,1222,0.3125586
2024,1103,1266,0.54235756
2024,1103,1246,0.53945696
2024,1103,1181,0.93775433
2024,1103,1458,0.8883
2024,1103,1403,0.850193
2024,1103,1196,0.87110114
2024,1103,1304,0.8553772
2024,1103,1401,0.90580946
2024,1103,1129,0.91560227
2024,1103,1160,0.91560227
2024,1103,1301,0.8425857
2024,1103,1241,0.89475757
2024,1103,1436,0.891882
2024,1103,1324,0.8602089
2024,1103,1443,0.90622115
2024,1103,1255,0.89505225
2024,1389,1212,0.90622115
2024,1389,1286,0.90622115
2024,1389,1222,0.3125586
2024,1389,1266,0.3125586
2024,1389,1246,0.54235756
2024,1389,1181,0.53945696
2024,1389,1458,0.93775433
2024,1389,1403,0.8883
2024,1389,1196,0.850193
2024,1389,1304,0.87110114
2024,1389,1401,0.8553772
2024,1389,1129,0.90580946
2024,1389,1160,0.90580946
2024,1389,1301,0.91560227
2024,1389,1241,0.8425857
2024,1389,1436,0.89475757
2024,1389,1324,0.891882
2024,1389,1443,0.8602089
2024,1389,1255,0.90622115
2024,1212,1286,0.8602089
2024,1212,1222,0.28460023
2024,1212,1266,0.3125586
2024,1212,1246,0.3125586
2024,1212,1181,0.54235756
2024,1212,1458,0.53945696
2024,1212,1403,0.93775433
2024,1212,1196,0.8883
2024,1212,1304,0.850193
2024,1212,1401,0.87110114
2024,1212,1129,0.8553772
2024,1212,1160,0.8553772
2024,1212,1301,0.90580946
2024,1212,1241,0.91560227
2024,1212,1436,0.8425857
2024,1212,1324,0.89475757
2024,1212,1443,0.891882
2024,1212,1255,0.8602089
2024,1286,1222,0.28460023
2024,1286,1266,0.3125586
2024,1286,1246,0.3125586
2024,1286,1181,0.54235756
2024,1286,1458,0.53945696
2024,1286,1403,0.93775433
2024,1286,1196,0.8883
2024,1286,1304,0.850193
2024,1286,1401,0.87110114
2024,1286,1129,0.8553772
2024,1286,1160,0.8553772
2024,1286,1301,0.90580946
2024,1286,1241,0.91560227
2024,1286,1436,0.8425857
2024,1286,1324,0.89475757
2024,1286,1443,0.891882
2024,1286,1255,0.8602089
2024,1222,1266,0.90622115
2024,1222,1246,0.89505225
2024,1222,1181,0.7997559
2024,1222,1458,0.8385011
2024,1222,1403,0.79968643
2024,1222,1196,0.7608431
2024,1222,1304,0.7936918
2024,1222,1401,0.5616634
2024,1222,1129,0.6061003
2024,1222,1160,0.6061003
2024,1222,1301,0.44639784
2024,1222,1241,0.8433762
2024,1222,1436,0.7655938
2024,1222,1324,0.86986774
2024,1222,1443,0.96622133
2024,1222,1255,0.96622133
2024,1266,1246,0.90622115
2024,1266,1181,0.89505225
2024,1266,1458,0.7997559
2024,1266,1403,0.8385011
2024,1266,1196,0.79968643
2024,1266,1304,0.7608431
2024,1266,1401,0.7936918
2024,1266,1129,0.5616634
2024,1266,1160,0.5616634
2024,1266,1301,0.6061003
2024,1266,1241,0.44639784
2024,1266,1436,0.8433762
2024,1266,1324,0.7655938
2024,1266,1443,0.86986774
2024,1266,1255,0.96622133
2024,1246,1181,0.90622115
2024,1246,1458,0.89505225
2024,1246,1403,0.7997559
2024,1246,1196,0.8385011
2024,1246,1304,0.79968643
2024,1246,1401,0.7608431
2024,1246,1129,0.7936918
2024,1246,1160,0.7936918
2024,1246,1301,0.5616634
2024,1246,1241,0.6061003
2024,1246,1436,0.44639784
2024,1246,1324,0.8433762
2024,1246,1443,0.7655938
2024,1246,1255,0.86986774
2024,1181,1458,0.90622115
2024,1181,1403,0.89505225
2024,1181,1196,0.7997559
2024,1181,1304,0.8385011
2024,1181,1401,0.79968643
2024,1181,1129,0.7608431
2024,1181,1160,0.7608431
2024,1181,1301,0.7936918
2024,1181,1241,0.5616634
2024,1181,1436,0.6061003
2024,1181,1324,0.44639784
2024,1181,1443,0.8433762
2024,1181,1255,0.7655938
2024,1458,1403,0.90622115
2024,1458,1196,0.89505225
2024,1458,1304,0.7997559
2024,1458,1401,0.8385011
2024,1458,1129,0.79968643
2024,1458,1160,0.79968643
2024,1458,1301,0.7608431
2024,1458,1241,0.7936918
2024,1458,1436,0.5616634
2024,1458,1324,0.6061003
2024,1458,1443,0.44639784
2024,1458,1255,0.8433762
2024,1403,1196,0.90622115
2024,1403,1304,0.89505225
2024,1403,1401,0.7997559
2024,1403,1129,0.8385011
2024,1403,1160,0.8385011
2024,1403,1301,0.79968643
2024,1403,1241,0.7608431
2024,1403,1436,0.7936918
2024,1403,1324,0.5616634
2024,1403,1443,0.6061003
2024,1403,1255,0.44639784
2024,1196,1304,0.90622115
2024,1196,1401,0.89505225
2024,1196,1129,0.7997559
2024,1196,1160,0.7997559
2024,1196,1301,0.8385011
2024,1196,1241,0.79968643
2024,1196,1436,0.7608431
2024,1196,1324,0.7936918
2024,1196,1443,0.5616634
2024,1196,1255,0.6061003
2024,1304,1401,0.90622115
2024,1304,1129,0.89505225
2024,1304,1160,0.89505225
2024,1304,1301,0.7997559
2024,1304,1241,0.8385011
2024,1304,1436,0.79968643
2024,1304,1324,0.7608431
2024,1304,1443,0.7936918
2024,1304,1255,0.5616634
2024,1401,1129,0.90622115
2024,1401,1160,0.90622115
2024,1401,1301,0.89505225
2024,1401,1241,0.7997559
2024,1401,1436,0.8385011
2024,1401,1324,0.79968643
2024,1401,1443,0.7608431
2024,1401,1255,0.7936918
2024,1129,1160,0.8602089
2024,1129,1301,0.90622115
2024,1129,1241,0.89505225
2024,1129,1436,0.7997559
2024,1129,1324,0.8385011
2024,1129,1443,0.79968643
2024,1129,1255,0.7608431
2024,1160,1301,0.90622115
2024,1160,1241,0.89505225
2024,1160,1436,0.7997559
2024,1160,1324,0.8385011
2024,1160,1443,0.79968643
2024,1160,1255,0.7608431
2024,1301,1241,0.90622115
2024,1301,1436,0.89505225
2024,1301,1324,0.7997559
2024,1301,1443,0.8385011
2024,1301,1255,0.79968643
2024,1241,1436,0.90622115
2024,1241,1324,0.89505225
2024,1241,1443,0.7997559
2024,1241,1255,0.8385011
2024,1436,1324,0.90622115
2024,1436,1443,0.89505225
2024,1436,1255,0.7997559
2024,1324,1443,0.90622115
2024,1324,1255,0.89505225
2024,1443,1255,0.90622115
